augmentation_couple,augmentation_1,augmentation_2,iter_0,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9,average
Negation_Mag_warp+Noise,Negation,Mag_warp+Noise,0.937901496887207,0.9586009979248047,0.937901496887207,0.9172019958496094,0.937901496887207,0.9585714340209961,0.937901496887207,0.9172610640525818,0.937901496887207,0.9379457831382751,0.9379088282585144
Negation_scaling+flip,Negation,scaling+flip,0.9172610640525818,0.8758029937744141,0.8964285850524902,0.8965024948120117,0.8964285850524902,0.8758029937744141,0.8965024948120117,0.8964285850524902,0.9171428680419922,0.937901496887207,0.90062016248703
Channel_Shuffle_Noise,Channel_Shuffle,Noise,0.8345221281051636,0.9585714340209961,0.9793004989624023,0.937901496887207,0.8757143020629883,0.9586009979248047,0.9586009979248047,0.9586009979248047,0.9586009979248047,0.8965024948120117,0.9316916465759277
Channel_Shuffle_Scaling,Channel_Shuffle,Scaling,0.9379900097846985,0.9586009979248047,0.9378571510314941,0.9586009979248047,0.9377682209014893,0.9172019958496094,0.9171428680419922,0.9585418105125427,0.937901496887207,0.9171428680419922,0.9378747940063477
Channel_Shuffle_Magnitude Warp,Channel_Shuffle,Magnitude Warp,0.8554130792617798,0.8965024948120117,0.8758029937744141,0.937901496887207,0.8962804079055786,0.9585714340209961,0.9585714340209961,0.8758915662765503,0.9378127455711365,0.979285717010498,0.9172033071517944
Channel_Shuffle_Random Sampling,Channel_Shuffle,Random Sampling,0.8756254315376282,0.9378571510314941,0.8964285850524902,0.9171428680419922,0.8963545560836792,0.9378127455711365,0.8963545560836792,0.8758029937744141,0.8964285850524902,0.9378127455711365,0.9067619442939758
Channel_Shuffle_Flip,Channel_Shuffle,Flip,0.937901496887207,0.9378571510314941,0.979285717010498,0.9173200130462646,0.8965024948120117,0.937901496887207,0.9171428680419922,0.9585714340209961,0.9585714340209961,0.9586009979248047,0.939965546131134
Channel_Shuffle_Drop,Channel_Shuffle,Drop,0.979285717010498,0.9378571510314941,0.8757143020629883,0.9585714340209961,0.9585714340209961,0.979285717010498,0.9378571510314941,0.9585714340209961,0.979285717010498,0.9171428680419922,0.9482143521308899
Channel_Shuffle_Time Warp,Channel_Shuffle,Time Warp,0.8965024948120117,0.8755365014076233,0.9170243144035339,0.9585714340209961,0.9170836210250854,0.9171428680419922,0.8962804079055786,0.9171428680419922,0.9170243144035339,0.8344039916992188,0.904671311378479
Channel_Shuffle_Permutation,Channel_Shuffle,Permutation,0.8758915662765503,0.9170836210250854,0.9172019958496094,0.9172019958496094,0.937901496887207,0.9172610640525818,0.9586009979248047,0.875980019569397,0.9586009979248047,0.9172019958496094,0.9192925691604614
Channel_Shuffle_Negation,Channel_Shuffle,Negation,0.979285717010498,0.937901496887207,0.9585418105125427,0.9171428680419922,0.9379457831382751,1.0,0.9585714340209961,0.9585714340209961,0.937901496887207,0.8964285850524902,0.9482290148735046
Channel_Shuffle_Channel_Shuffle,Channel_Shuffle,Channel_Shuffle,0.9172610640525818,0.979285717010498,0.9793004989624023,0.9585714340209961,0.9585714340209961,0.979285717010498,0.979285717010498,0.9585418105125427,0.9586009979248047,0.9585418105125427,0.9627246856689453
Channel_Shuffle_Noise+Scaling,Channel_Shuffle,Noise+Scaling,0.8345221281051636,0.9378571510314941,0.8758029937744141,0.8758029937744141,0.8965024948120117,0.8965024948120117,0.8963545560836792,0.9585418105125427,0.8758029937744141,0.8965024948120117,0.8944191932678223
Channel_Shuffle_Mag_warp+Noise,Channel_Shuffle,Mag_warp+Noise,0.9586009979248047,0.8965024948120117,0.9378127455711365,0.9378571510314941,0.979285717010498,0.9378127455711365,0.9585714340209961,0.8965024948120117,0.9378127455711365,0.9171428680419922,0.9357901811599731
Channel_Shuffle_scaling+flip,Channel_Shuffle,scaling+flip,0.8550000190734863,0.8965024948120117,0.8964285850524902,0.9378571510314941,0.9170836210250854,0.8757143020629883,0.9171428680419922,0.8550000190734863,0.9172019958496094,0.8553100824356079,0.8923241496086121
Noise+Scaling_Noise,Noise+Scaling,Noise,0.8758029937744141,0.9172019958496094,0.9585714340209961,0.9585714340209961,0.9171428680419922,0.9585714340209961,0.9585714340209961,0.979285717010498,0.9172610640525818,0.8551034927368164,0.9296083450317383
Noise+Scaling_Scaling,Noise+Scaling,Scaling,0.9172610640525818,0.875980019569397,0.9170836210250854,0.9170836210250854,0.8964285850524902,0.8965762853622437,0.9378127455711365,0.9170836210250854,0.9378571510314941,0.8965762853622437,0.9109743237495422
Noise+Scaling_Magnitude Warp,Noise+Scaling,Magnitude Warp,0.8964285850524902,0.8758029937744141,0.9585714340209961,0.9170243144035339,0.8964285850524902,0.9585714340209961,0.8757143020629883,0.9172019958496094,0.8962804079055786,0.8963545560836792,0.9088379144668579
Noise+Scaling_Random Sampling,Noise+Scaling,Random Sampling,0.9171428680419922,0.9170836210250854,0.9378127455711365,0.8133047223091125,0.8756254315376282,0.8963545560836792,0.979285717010498,0.9171428680419922,0.9171428680419922,0.9171428680419922,0.9088038206100464
Noise+Scaling_Flip,Noise+Scaling,Flip,0.9793004989624023,0.9378571510314941,0.9378571510314941,0.937901496887207,0.9171428680419922,0.9585714340209961,0.937901496887207,0.979285717010498,0.937901496887207,0.9172019958496094,0.9440921545028687
Noise+Scaling_Drop,Noise+Scaling,Drop,0.9585714340209961,0.9586009979248047,0.9585714340209961,0.979285717010498,0.9793004989624023,0.9378571510314941,0.9585714340209961,0.9586009979248047,0.9378571510314941,0.9170836210250854,0.9544299840927124
Noise+Scaling_Time Warp,Noise+Scaling,Time Warp,0.979285717010498,0.979285717010498,0.9585714340209961,0.9585714340209961,0.8963545560836792,0.9792709350585938,0.9585418105125427,0.979285717010498,1.0,0.937901496887207,0.9627068638801575
Noise+Scaling_Permutation,Noise+Scaling,Permutation,0.9585714340209961,0.9585714340209961,0.9585714340209961,0.9585714340209961,0.9171428680419922,0.979285717010498,0.9585418105125427,0.9585714340209961,0.9171428680419922,0.9585714340209961,0.9523541331291199
Noise+Scaling_Negation,Noise+Scaling,Negation,0.9585714340209961,0.9171428680419922,0.8965762853622437,0.9378571510314941,0.9585714340209961,0.8964285850524902,0.979285717010498,0.9585714340209961,0.9378571510314941,0.9172019958496094,0.9358064532279968
Noise+Scaling_Channel_Shuffle,Noise+Scaling,Channel_Shuffle,0.9170836210250854,0.9585714340209961,0.9171428680419922,0.9378127455711365,0.9378127455711365,0.979285717010498,0.9586009979248047,0.979285717010498,0.9170836210250854,0.8966500163078308,0.9399330019950867
Noise+Scaling_Noise+Scaling,Noise+Scaling,Noise+Scaling,0.9586009979248047,0.9586009979248047,0.9586009979248047,0.8965024948120117,0.9793004989624023,0.9586009979248047,0.9378571510314941,0.937901496887207,0.9172019958496094,0.9586009979248047,0.9461768865585327
Noise+Scaling_Mag_warp+Noise,Noise+Scaling,Mag_warp+Noise,0.9792709350585938,0.8963545560836792,0.8963545560836792,0.9170836210250854,0.9378127455711365,0.8964285850524902,0.9792709350585938,0.9170836210250854,0.9378127455711365,0.9170836210250854,0.9274556040763855
Noise+Scaling_scaling+flip,Noise+Scaling,scaling+flip,0.9172610640525818,0.8964285850524902,0.937901496887207,0.979285717010498,0.9378571510314941,0.9378571510314941,0.9170836210250854,0.9585714340209961,0.9378571510314941,0.9171428680419922,0.933724582195282
Mag_warp+Noise_Noise,Mag_warp+Noise,Noise,0.9378571510314941,0.9585714340209961,0.937901496887207,0.9378571510314941,0.8964285850524902,0.9171428680419922,0.9378571510314941,0.9585714340209961,0.9172019958496094,0.9378571510314941,0.933724582195282
Mag_warp+Noise_Scaling,Mag_warp+Noise,Scaling,0.9170836210250854,0.9170836210250854,0.9585714340209961,0.8757143020629883,0.8963545560836792,0.9171428680419922,0.8134381771087646,0.9170836210250854,0.9172019958496094,0.9793004989624023,0.910897433757782
Mag_warp+Noise_Magnitude Warp,Mag_warp+Noise,Magnitude Warp,0.9585714340209961,0.9585714340209961,0.9172019958496094,0.9585714340209961,0.8757143020629883,0.9585714340209961,0.8965024948120117,0.9378571510314941,0.9378571510314941,0.8963545560836792,0.9295773506164551
Mag_warp+Noise_Random Sampling,Mag_warp+Noise,Random Sampling,0.9378571510314941,0.937901496887207,0.9378571510314941,0.9586009979248047,0.937901496887207,0.8965024948120117,0.9586009979248047,0.9585714340209961,0.9586009979248047,0.937901496887207,0.942029595375061
Mag_warp+Noise_Flip,Mag_warp+Noise,Flip,0.9378571510314941,0.9378571510314941,0.8758915662765503,0.9172019958496094,0.9171428680419922,0.9585714340209961,0.9172019958496094,0.9585714340209961,0.9585714340209961,0.8963545560836792,0.9275221824645996
Mag_warp+Noise_Drop,Mag_warp+Noise,Drop,0.9793004989624023,0.979285717010498,1.0,0.9793004989624023,0.979285717010498,0.9586305022239685,0.9793004989624023,0.9793004989624023,0.979285717010498,0.9793004989624023,0.9792990684509277
Mag_warp+Noise_Time Warp,Mag_warp+Noise,Time Warp,0.9585714340209961,0.9585418105125427,0.979285717010498,0.937901496887207,1.0,0.9585714340209961,0.9585714340209961,0.9585714340209961,0.9585714340209961,0.9378127455711365,0.9606399536132812
Mag_warp+Noise_Permutation,Mag_warp+Noise,Permutation,0.9172610640525818,1.0,0.9585714340209961,0.979285717010498,0.8965762853622437,0.979285717010498,0.979285717010498,0.9585714340209961,0.979285717010498,1.0,0.9648122787475586
Mag_warp+Noise_Negation,Mag_warp+Noise,Negation,0.9378571510314941,0.9378571510314941,0.8964285850524902,0.9585714340209961,0.9378571510314941,0.9378571510314941,0.9378127455711365,0.9171428680419922,0.9378571510314941,0.9378571510314941,0.9337099194526672
Mag_warp+Noise_Channel_Shuffle,Mag_warp+Noise,Channel_Shuffle,0.9171428680419922,0.9172610640525818,0.9586009979248047,0.9172019958496094,0.937901496887207,0.937901496887207,0.9586009979248047,0.9793004989624023,0.9172019958496094,0.8758915662765503,0.9317005276679993
Mag_warp+Noise_Noise+Scaling,Mag_warp+Noise,Noise+Scaling,0.8965024948120117,0.979285717010498,0.9172019958496094,0.8346400260925293,0.8966500163078308,0.979285717010498,0.9585714340209961,0.9172019958496094,0.9172610640525818,0.7724679112434387,0.90690678358078
Mag_warp+Noise_Mag_warp+Noise,Mag_warp+Noise,Mag_warp+Noise,0.9585418105125427,0.9585418105125427,0.9792709350585938,0.9378127455711365,0.8548963665962219,0.9378127455711365,0.9585418105125427,0.9585418105125427,0.9378571510314941,0.9585418105125427,0.9440358877182007
Mag_warp+Noise_scaling+flip,Mag_warp+Noise,scaling+flip,0.9378571510314941,0.979285717010498,0.9171428680419922,0.9171428680419922,0.9172019958496094,0.9171428680419922,0.979285717010498,0.8964285850524902,0.9171428680419922,0.9378571510314941,0.931648850440979
scaling+flip_Noise,scaling+flip,Noise,0.8965762853622437,0.9585418105125427,0.9170836210250854,0.8552068471908569,0.9378127455711365,0.9378571510314941,0.9585418105125427,0.9378127455711365,0.9170836210250854,0.9171428680419922,0.9233659505844116
scaling+flip_Scaling,scaling+flip,Scaling,0.9585714340209961,0.9585714340209961,0.9585714340209961,0.9171428680419922,0.9585714340209961,0.9378571510314941,0.8964285850524902,0.9585714340209961,0.979285717010498,0.9585714340209961,0.9482142329216003
scaling+flip_Magnitude Warp,scaling+flip,Magnitude Warp,0.9171428680419922,0.937901496887207,0.9585418105125427,0.9171428680419922,0.9793004989624023,0.937901496887207,0.9378571510314941,0.979285717010498,0.9585418105125427,0.8964285850524902,0.942004382610321
scaling+flip_Random Sampling,scaling+flip,Random Sampling,0.9585418105125427,0.9585714340209961,0.9586009979248047,0.9585714340209961,0.9585714340209961,0.9172019958496094,1.0,0.979285717010498,0.979285717010498,1.0,0.9668630361557007
scaling+flip_Flip,scaling+flip,Flip,0.9585714340209961,0.979285717010498,0.979285717010498,0.9585714340209961,0.979285717010498,0.979285717010498,0.979285717010498,0.9378571510314941,1.0,0.9585714340209961,0.9710000157356262
scaling+flip_Drop,scaling+flip,Drop,0.8756254315376282,0.9378571510314941,0.9172019958496094,0.9585418105125427,0.8758915662765503,0.979285717010498,0.9585714340209961,0.9585714340209961,0.8964285850524902,0.8962804079055786,0.9254255294799805
scaling+flip_Time Warp,scaling+flip,Time Warp,0.9172019958496094,0.8551034927368164,0.9171428680419922,0.9170836210250854,0.8758915662765503,0.8963545560836792,0.9172019958496094,0.9171428680419922,0.9586009979248047,0.9378127455711365,0.91095370054245
scaling+flip_Permutation,scaling+flip,Permutation,0.9793004989624023,0.9172610640525818,0.979285717010498,0.9379457831382751,0.9586305022239685,0.979285717010498,0.9172019958496094,0.9379457831382751,0.9585418105125427,0.8965762853622437,0.946197509765625
scaling+flip_Negation,scaling+flip,Negation,0.9378571510314941,0.9378571510314941,0.9378571510314941,0.979285717010498,0.8964285850524902,0.9378571510314941,0.9585714340209961,0.937901496887207,0.9378571510314941,0.9586009979248047,0.9420074224472046
scaling+flip_Channel_Shuffle,scaling+flip,Channel_Shuffle,0.8964285850524902,0.9171428680419922,0.9586009979248047,0.9585418105125427,0.9171428680419922,0.9378127455711365,0.9378571510314941,0.9586305022239685,0.9171428680419922,0.9378127455711365,0.9337113499641418
scaling+flip_Noise+Scaling,scaling+flip,Noise+Scaling,0.8964285850524902,0.9378571510314941,0.8963545560836792,0.8756254315376282,0.9379457831382751,0.9171428680419922,0.9171428680419922,0.8548963665962219,0.8963545560836792,0.9170243144035339,0.9046772718429565
scaling+flip_Mag_warp+Noise,scaling+flip,Mag_warp+Noise,0.9171428680419922,0.9172019958496094,0.9171428680419922,0.9585714340209961,0.8964285850524902,0.8964285850524902,0.9378571510314941,0.9378571510314941,0.9171428680419922,0.8964285850524902,0.9192201495170593
scaling+flip_scaling+flip,scaling+flip,scaling+flip,0.937901496887207,0.9585714340209961,0.9585714340209961,0.937901496887207,0.9378571510314941,0.9585714340209961,0.9585714340209961,0.937901496887207,0.9378571510314941,0.9585714340209961,0.94822758436203
